video_path,num_frames,original_label,class_id,speed_label
SomethingV2/frames/90512,32,Something falling like a rock,135,1
SomethingV2/frames/123914,45,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/183319,28,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/12978,31,Pushing something so that it slightly moves,100,0
SomethingV2/frames/69708,26,Poking something so it slightly moves,55,0
SomethingV2/frames/176011,38,Something falling like a feather or paper,134,0
SomethingV2/frames/215159,60,Holding something,16,0
SomethingV2/frames/10555,38,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/156018,23,Throwing something onto a surface,155,1
SomethingV2/frames/9495,22,Holding something,16,0
SomethingV2/frames/56845,33,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/182985,53,Touching (without moving) part of something,160,0
SomethingV2/frames/188921,34,Throwing something in the air and catching it,153,1
SomethingV2/frames/190343,32,Throwing something,151,1
SomethingV2/frames/188219,63,Throwing something in the air and catching it,153,1
SomethingV2/frames/87682,43,Pushing something so that it slightly moves,100,0
SomethingV2/frames/41421,50,Throwing something onto a surface,155,1
SomethingV2/frames/44343,53,Throwing something against something,152,1
SomethingV2/frames/120045,31,Throwing something onto a surface,155,1
SomethingV2/frames/107368,47,Throwing something,151,1
SomethingV2/frames/103669,38,Holding something,16,0
SomethingV2/frames/10498,34,Poking something so it slightly moves,55,0
SomethingV2/frames/45742,43,Pushing something so that it slightly moves,100,0
SomethingV2/frames/119556,33,Pushing something so that it slightly moves,100,0
SomethingV2/frames/174200,41,Something falling like a feather or paper,134,0
SomethingV2/frames/40632,33,Poking something so it slightly moves,55,0
SomethingV2/frames/128036,62,Spinning something so it continues spinning,139,1
SomethingV2/frames/161341,61,Throwing something onto a surface,155,1
SomethingV2/frames/41134,35,Something falling like a feather or paper,134,0
SomethingV2/frames/140632,45,Touching (without moving) part of something,160,0
SomethingV2/frames/124767,59,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/89273,30,Throwing something,151,1
SomethingV2/frames/129212,35,Something falling like a feather or paper,134,0
SomethingV2/frames/65269,37,Poking something so it slightly moves,55,0
SomethingV2/frames/72858,35,Throwing something,151,1
SomethingV2/frames/208573,27,Throwing something onto a surface,155,1
SomethingV2/frames/106161,32,Something falling like a rock,135,1
SomethingV2/frames/197295,48,Pushing something so that it slightly moves,100,0
SomethingV2/frames/81096,36,Holding something,16,0
SomethingV2/frames/177319,42,Poking something so it slightly moves,55,0
SomethingV2/frames/86657,43,Pushing something so that it slightly moves,100,0
SomethingV2/frames/58844,37,Throwing something,151,1
SomethingV2/frames/117439,45,Holding something,16,0
SomethingV2/frames/169510,36,Something falling like a rock,135,1
SomethingV2/frames/218063,33,Something falling like a rock,135,1
SomethingV2/frames/171645,39,Poking something so it slightly moves,55,0
SomethingV2/frames/193154,67,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/16742,45,Something falling like a feather or paper,134,0
SomethingV2/frames/21581,41,Holding something,16,0
SomethingV2/frames/77608,22,Something falling like a feather or paper,134,0
SomethingV2/frames/113839,45,Pushing something so that it slightly moves,100,0
SomethingV2/frames/29961,29,Throwing something,151,1
SomethingV2/frames/93992,31,Throwing something,151,1
SomethingV2/frames/132129,40,Throwing something against something,152,1
SomethingV2/frames/72331,71,Touching (without moving) part of something,160,0
SomethingV2/frames/156079,33,Throwing something,151,1
SomethingV2/frames/175370,47,Something falling like a rock,135,1
SomethingV2/frames/89060,50,Pushing something so that it slightly moves,100,0
SomethingV2/frames/132967,34,Something falling like a rock,135,1
SomethingV2/frames/100729,23,Throwing something,151,1
SomethingV2/frames/150770,35,Pushing something so that it slightly moves,100,0
SomethingV2/frames/155235,31,Pushing something so that it slightly moves,100,0
SomethingV2/frames/196111,44,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/119280,59,Throwing something,151,1
SomethingV2/frames/172274,43,Throwing something in the air and catching it,153,1
SomethingV2/frames/123125,33,Throwing something,151,1
SomethingV2/frames/84127,31,Poking something so it slightly moves,55,0
SomethingV2/frames/18060,38,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/55931,42,Pushing something so that it slightly moves,100,0
SomethingV2/frames/98151,23,Throwing something onto a surface,155,1
SomethingV2/frames/2974,40,Touching (without moving) part of something,160,0
SomethingV2/frames/142691,35,Touching (without moving) part of something,160,0
SomethingV2/frames/135259,39,Throwing something in the air and catching it,153,1
SomethingV2/frames/125392,57,Spinning something so it continues spinning,139,1
SomethingV2/frames/190648,40,Touching (without moving) part of something,160,0
SomethingV2/frames/175760,35,Throwing something,151,1
SomethingV2/frames/26131,52,Throwing something against something,152,1
SomethingV2/frames/158087,24,Throwing something in the air and catching it,153,1
SomethingV2/frames/168610,20,Holding something,16,0
SomethingV2/frames/116588,35,Pushing something so that it slightly moves,100,0
SomethingV2/frames/103247,39,Throwing something in the air and catching it,153,1
SomethingV2/frames/75849,31,Something falling like a rock,135,1
SomethingV2/frames/29346,29,Something falling like a rock,135,1
SomethingV2/frames/6925,38,Touching (without moving) part of something,160,0
SomethingV2/frames/89854,46,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/59848,26,Something falling like a feather or paper,134,0
SomethingV2/frames/77444,29,Spinning something so it continues spinning,139,1
SomethingV2/frames/147698,27,Poking something so it slightly moves,55,0
SomethingV2/frames/1191,43,Touching (without moving) part of something,160,0
SomethingV2/frames/38775,27,Throwing something,151,1
SomethingV2/frames/174511,62,Throwing something,151,1
SomethingV2/frames/101846,48,Throwing something against something,152,1
SomethingV2/frames/31453,18,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/49679,41,Throwing something,151,1
SomethingV2/frames/172304,63,Touching (without moving) part of something,160,0
SomethingV2/frames/206255,21,Something falling like a feather or paper,134,0
SomethingV2/frames/113423,31,Touching (without moving) part of something,160,0
SomethingV2/frames/56780,39,Throwing something in the air and catching it,153,1
SomethingV2/frames/11229,56,Throwing something,151,1
SomethingV2/frames/91578,37,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/52468,34,Touching (without moving) part of something,160,0
SomethingV2/frames/139087,46,Throwing something,151,1
SomethingV2/frames/30275,66,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/82856,25,Holding something,16,0
SomethingV2/frames/216039,30,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/206121,66,Something falling like a feather or paper,134,0
SomethingV2/frames/202699,36,Something falling like a feather or paper,134,0
SomethingV2/frames/7271,44,Holding something,16,0
SomethingV2/frames/144423,29,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/27515,50,Touching (without moving) part of something,160,0
SomethingV2/frames/212850,58,Holding something,16,0
SomethingV2/frames/53696,48,Touching (without moving) part of something,160,0
SomethingV2/frames/5973,63,Throwing something,151,1
SomethingV2/frames/138732,33,Pushing something so that it slightly moves,100,0
SomethingV2/frames/202413,41,Throwing something in the air and catching it,153,1
SomethingV2/frames/63091,38,Spinning something so it continues spinning,139,1
SomethingV2/frames/121750,41,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/219534,49,Pushing something so that it slightly moves,100,0
SomethingV2/frames/8985,38,Pushing something so that it slightly moves,100,0
SomethingV2/frames/182729,36,Touching (without moving) part of something,160,0
SomethingV2/frames/174092,44,Something falling like a rock,135,1
SomethingV2/frames/108565,33,Throwing something,151,1
SomethingV2/frames/90116,59,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/132432,27,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/71235,31,Pushing something so that it slightly moves,100,0
SomethingV2/frames/167782,37,Pushing something so that it slightly moves,100,0
SomethingV2/frames/13261,44,Throwing something,151,1
SomethingV2/frames/146149,31,Something falling like a rock,135,1
SomethingV2/frames/75185,31,Something falling like a feather or paper,134,0
SomethingV2/frames/190372,50,Touching (without moving) part of something,160,0
SomethingV2/frames/163733,33,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/57460,64,Spinning something so it continues spinning,139,1
SomethingV2/frames/82326,53,Throwing something onto a surface,155,1
SomethingV2/frames/168429,41,Throwing something,151,1
SomethingV2/frames/130391,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/172375,33,Something falling like a feather or paper,134,0
SomethingV2/frames/113972,47,Holding something,16,0
SomethingV2/frames/164328,26,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/116606,40,Pushing something so that it slightly moves,100,0
SomethingV2/frames/6000,23,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/87907,44,Throwing something against something,152,1
SomethingV2/frames/23800,19,Touching (without moving) part of something,160,0
SomethingV2/frames/7680,51,Something falling like a rock,135,1
SomethingV2/frames/125501,55,Holding something,16,0
SomethingV2/frames/73653,69,Touching (without moving) part of something,160,0
SomethingV2/frames/87114,55,Throwing something in the air and catching it,153,1
SomethingV2/frames/175799,39,Throwing something,151,1
SomethingV2/frames/37656,47,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/144901,56,Throwing something against something,152,1
SomethingV2/frames/213332,32,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/63071,39,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/98876,61,Spinning something so it continues spinning,139,1
SomethingV2/frames/82660,43,Touching (without moving) part of something,160,0
